US_Coastline ,RSL_contribution,Offset_1992_2000,Offset_2000_2005,RSL2005,RSL2020 ,RSL2030,RSL2040 ,RSL2050,RSL2060,RSL2070,RSL2080,RSL2090,RSL2100,RSL2110,RSL2120,RSL2130,RSL2140,RSL2150,Scenario
1,0.23,3,2,0,8,13,20,26,32,36,40,43,46,51,54,58,62,65,0
1,0.239,3,2,0,8,13,20,27,32,37,41,44,47,52,56,59,63,67,0
1,0.208,3,2,0,8,12,19,25,30,35,38,41,45,49,52,56,59,63,0
1,0.164,3,2,0,7,11,17,23,27,32,34,37,40,43,47,50,53,56,0
1,0.104,3,2,0,7,10,15,20,24,27,30,32,34,36,39,42,44,46,0
1,0.105,3,2,0,6,10,15,20,24,28,30,32,34,37,39,42,44,47,0
1,0.165,3,2,0,7,12,18,23,27,32,35,37,40,44,47,50,53,56,0
1,0.17,3,2,0,7,12,18,23,28,32,35,38,41,45,48,52,55,58,0
1,0.079,3,2,0,6,10,15,19,23,26,29,31,33,36,38,41,43,45,0
1,0.092,3,2,0,6,10,15,20,23,27,30,32,34,37,40,42,45,47,0
1,0.092,3,2,0,6,10,15,20,23,27,30,32,34,37,40,42,45,47,0
1,0.077,3,2,0,6,10,14,18,22,26,28,30,33,36,39,41,43,46,0
1,0.106,3,2,0,5,10,14,19,22,26,30,32,36,39,42,44,47,49,0
1,0.104,3,2,0,6,10,15,20,24,28,31,34,37,40,43,46,49,51,0
1,0.089,3,2,0,6,10,15,19,23,27,30,32,35,38,41,44,46,49,0
1,0.074,3,2,0,6,9,14,19,22,26,29,31,34,36,39,42,44,46,0
1,0.084,3,2,0,6,10,15,19,23,27,29,32,34,37,40,43,45,47,0
1,0.118,3,2,0,6,10,16,20,25,29,32,34,37,40,43,46,49,51,0
1,0.117,3,2,0,6,10,15,20,25,29,32,34,37,40,43,46,49,51,0
1,0.061,3,2,0,5,9,13,18,21,25,28,29,32,34,37,39,41,43,0
1,0.045,3,2,0,4,8,13,17,20,24,26,28,30,32,34,36,38,40,0
1,0.041,3,2,0,4,8,12,16,20,23,25,27,29,31,33,35,37,39,0
1,0.081,3,2,0,5,9,13,18,22,26,28,30,32,35,38,40,42,44,0
1,0.177,3,2,0,6,11,17,22,27,32,35,38,41,45,49,52,55,58,0
1,0.32,3,2,0,8,14,22,28,35,41,46,50,55,60,65,70,74,79,0
1,0.723,5,4,0,14,24,36,46,57,67,76,84,94,103,112,121,130,138,0
1,0.42,5,4,0,10,17,25,32,40,47,53,58,65,71,77,83,89,94,0
1,0.502,5,4,0,11,19,28,36,45,53,59,65,73,80,87,93,100,106,0
1,0.507,5,4,0,11,19,28,37,45,53,60,66,73,80,87,94,100,107,0
1,0.628,5,4,0,13,22,32,42,52,61,69,76,85,93,101,109,117,124,0
1,0.431,5,4,0,11,17,25,33,41,48,54,59,66,72,78,84,90,96,0
1,0.322,5,4,0,9,15,22,28,35,41,46,50,55,61,66,71,75,80,0
1,0.226,5,4,0,8,12,18,24,30,35,38,42,46,50,54,58,62,66,0
1,0.052,1,1,0,3,7,10,13,15,17,20,22,24,26,28,29,31,32,0
1,0.033,1,1,0,3,6,9,12,14,16,18,20,22,24,25,27,28,29,0
1,-0.07,1,1,0,2,4,6,7,9,10,11,12,13,13,14,14,14,15,0
1,-0.024,1,1,0,2,5,7,9,11,12,14,16,17,18,19,20,20,21,0
1,-0.106,1,1,0,1,3,4,6,7,8,8,9,10,10,10,11,11,11,0
1,-0.08,1,1,0,1,3,5,6,8,8,9,10,11,11,11,12,12,12,0
1,-0.028,1,1,0,2,4,7,9,11,12,14,16,16,17,18,19,20,20,0
1,0.024,1,1,0,3,6,9,11,14,16,18,21,22,23,25,26,28,29,0
1,0.048,1,1,0,3,6,9,12,15,17,19,22,23,25,27,28,30,31,0
1,-0.074,1,1,0,1,3,5,7,8,9,10,12,12,12,13,13,14,14,0
1,0.025,1,1,0,3,6,9,12,14,17,19,22,23,24,26,27,29,30,0
1,0.053,1,1,0,3,6,9,12,15,17,19,22,23,25,26,28,29,31,0
1,-0.062,1,1,0,2,4,6,8,10,12,13,15,15,16,17,18,19,19,0
1,0.25,1,1,0,6,12,16,21,27,32,37,42,45,49,53,57,61,65,0
1,-0.242,1,1,0,-1,-1,-1,-1,0,0,0,0,-2,-3,-4,-5,-6,-7,0
1,-0.119,1,1,0,1,2,3,5,7,8,9,10,10,10,11,11,11,11,0
1,-0.094,1,1,0,1,3,4,6,8,9,11,12,12,13,13,14,14,15,0
1,-0.019,1,1,0,2,5,6,9,12,14,16,18,19,20,22,23,24,25,0
1,-0.187,1,1,0,-1,0,0,1,2,3,3,3,2,2,1,1,0,0,0
1,-0.153,1,1,0,0,1,1,2,4,5,5,6,5,5,5,5,5,5,0
1,-0.348,1,1,0,-4,-5,-7,-8,-8,-10,-11,-12,-15,-17,-19,-21,-24,-26,0
1,-0.156,1,1,0,-1,0,0,1,3,3,4,4,3,3,3,3,3,2,0
1,-0.012,1,1,0,2,4,5,7,11,13,15,17,17,18,20,21,22,23,0
1,0.05,1,1,0,3,6,8,11,14,17,20,22,24,26,27,29,31,33,0
1,-0.193,1,1,0,-2,-1,-2,-1,0,0,0,0,-1,-2,-2,-3,-4,-4,0
1,-0.065,1,1,0,1,2,3,5,7,9,10,12,12,12,13,14,14,15,0
1,-0.199,2,2,0,-2,-1,-1,-1,0,0,0,0,-1,-2,-3,-4,-5,-6,0
1,-0.399,2,2,0,-5,-7,-9,-10,-11,-13,-16,-18,-22,-25,-28,-31,-34,-37,0
1,-1.486,2,2,0,-21,-34,-47,-60,-72,-85,-98,-111,-126,-140,-154,-168,-182,-196,0
1,-1.942,2,2,0,-28,-46,-63,-80,-97,-115,-133,-151,-170,-189,-208,-226,-245,-264,0
1,-0.984,2,2,0,-14,-22,-30,-38,-46,-54,-62,-71,-81,-90,-100,-109,-118,-128,0
1,0.296,2,2,0,2,6,10,14,18,22,24,27,29,32,34,36,38,41,0
1,-0.456,2,2,0,-10,-15,-19,-24,-28,-32,-38,-43,-49,-54,-61,-67,-73,-79,0
1,-0.32,2,2,0,-8,-11,-14,-17,-19,-22,-26,-30,-34,-39,-43,-48,-52,-56,0
1,-1.036,2,2,0,-18,-28,-36,-45,-54,-64,-74,-85,-96,-107,-118,-129,-140,-151,0
1,-1.205,2,2,0,-24,-37,-50,-63,-76,-89,-103,-117,-131,-146,-161,-176,-190,-204,0
1,-0.241,2,2,0,-13,-19,-24,-29,-34,-40,-46,-52,-58,-65,-72,-79,-85,-92,0
1,-0.934,2,2,0,-14,-22,-29,-36,-43,-51,-59,-68,-77,-86,-95,-104,-113,-122,0
1,-0.048,2,2,0,1,2,4,7,9,10,12,13,13,14,14,15,15,16,0
1,-0.296,2,2,0,-1,-2,-2,-2,-3,-4,-4,-4,-7,-8,-10,-11,-13,-15,0
1,-0.555,2,2,0,-6,-9,-12,-14,-17,-21,-24,-28,-33,-37,-42,-46,-51,-55,0
1,0.12,2,2,0,2,7,10,13,17,19,21,24,24,26,27,29,31,32,0
1,0.394,2,2,0,8,16,22,30,35,41,46,51,46,50,55,59,63,67,0
1,-0.002,2,1,0,5,7,10,13,16,19,22,25,25,27,29,31,33,34,0
1,0.014,2,1,0,5,7,10,14,17,20,23,26,27,29,31,33,35,37,0
1,0.027,2,1,0,6,7,10,14,18,21,24,27,28,30,33,35,37,38,0
1,0.014,2,1,0,5,7,10,14,17,20,23,26,27,29,31,33,35,36,0
1,-0.27,1,1,0,-3,-3,-5,-5,-4,-5,-6,-6,-8,-9,-10,-12,-13,-15,0
1,-0.094,1,1,0,0,2,2,3,6,7,8,9,9,9,10,10,11,11,0
1,-0.045,2,2,0,1,2,4,6,9,10,12,13,14,14,15,16,17,17,0
1,-0.106,1,1,0,-1,0,0,1,3,4,5,6,6,6,7,7,7,7,0
1,-0.069,1,1,0,0,1,1,3,5,7,8,9,9,10,10,11,11,12,0
1,0.068,3,2,0,5,9,13,17,21,24,25,27,28,29,32,33,35,36,0
1,0.043,3,2,0,5,9,14,17,20,24,26,28,30,32,34,37,39,40,0
1,0.006,3,2,0,4,8,11,15,18,20,21,23,23,24,26,27,28,29,0
1,0.125,3,2,0,7,11,16,21,25,29,31,34,36,39,41,44,46,48,0
1,0.106,3,2,0,5,10,14,18,22,26,29,32,35,39,42,44,47,49,0
1,0.845,5,4,0,16,27,40,52,64,75,85,95,106,116,126,136,146,156,0
1,0.157,3,2,0,7,11,17,23,28,32,34,37,39,42,46,49,51,54,0
1,-0.025,2,2,0,1,4,7,8,9,12,15,18,16,17,18,20,21,22,0
1,-0.242,1,1,0,-3,-3,-4,-5,-4,-4,-5,-5,-7,-8,-9,-10,-11,-12,0
1,-0.013,2,2,0,3,6,9,12,15,18,22,24,23,26,27,29,31,33,0
1,0.244,3,2,0,8,14,20,27,33,37,41,45,47,52,56,60,63,67,0
1,0.058,2,2,0,3,8,11,16,20,21,23,24,25,27,29,30,32,34,0
1,-0.007,2,2,0,3,5,9,12,15,20,23,25,26,29,31,33,35,37,0
1,-0.112,1,1,0,0,1,1,2,4,5,6,7,7,7,7,7,7,7,0
1,0.017,1,1,0,3,6,8,11,13,15,17,19,20,22,23,24,25,26,0
1,0.124,3,2,0,6,11,16,20,25,28,31,33,35,38,40,43,45,47,0
1,0.12,3,2,0,6,11,16,20,25,28,31,33,34,37,40,42,44,46,0
1,-0.018,1,1,0,3,5,8,10,12,14,15,17,19,20,21,22,23,24,0
1,-0.008,1,1,0,1,4,5,7,10,12,14,16,17,18,20,21,22,23,0
1,0.121,3,2,0,7,11,16,21,25,28,31,34,35,38,41,43,45,47,0
1,0.235,5,4,0,8,13,19,24,30,35,39,43,47,51,55,59,63,67,0
1,0.104,1,1,0,4,8,12,15,18,21,24,27,30,32,34,36,39,41,0
1,0.184,5,4,0,7,11,17,22,27,32,35,38,42,46,49,53,57,60,0
1,-0.127,1,1,0,-1,1,1,2,4,4,5,6,5,6,6,6,6,5,0
1,0.198,3,2,0,7,12,18,23,28,32,35,38,41,44,47,50,53,56,0
1,0.118,3,2,0,6,10,15,20,24,28,31,34,37,41,44,47,50,52,0
1,0.058,2,2,0,5,8,12,15,19,23,27,31,32,35,37,40,42,45,0
1,-0.194,1,1,0,-2,-1,-2,-2,0,0,0,0,-1,-1,-2,-3,-3,-4,0
1,-0.198,1,1,0,-2,-2,-3,-3,-1,-1,-1,-1,-3,-3,-4,-5,-6,-6,0
1,0.002,2,2,0,3,6,10,13,16,19,22,25,22,25,27,28,30,31,0
1,-0.045,1,1,0,0,2,3,4,7,9,10,12,12,13,14,15,15,16,0
1,0.056,2,2,0,5,8,12,15,18,23,27,30,30,33,36,38,40,43,0
1,-0.017,2,2,0,3,7,10,13,15,18,21,24,24,26,28,29,31,32,0
1,-0.012,2,2,0,4,7,9,12,15,18,21,24,24,26,28,30,31,33,0
1,-0.041,2,2,0,2,4,8,11,13,17,19,22,21,23,24,26,27,28,0
1,0.092,3,2,0,5,8,12,15,19,23,27,30,33,36,39,42,44,46,0
1,0.057,2,2,0,5,8,12,15,19,23,27,30,31,34,37,40,42,44,0
1,0.141,2,2,0,7,10,14,19,22,27,32,37,37,41,44,48,51,54,0
1,0.056,2,2,0,5,8,12,15,18,23,27,30,30,33,36,38,40,43,0
1,0.064,2,2,0,4,8,10,15,18,20,21,22,22,23,25,26,27,28,0
1,0.067,2,2,0,4,8,10,15,18,20,21,22,21,22,24,25,26,27,0
1,0.073,2,2,0,4,8,10,15,18,20,22,23,19,21,22,24,25,26,0
1,0.081,2,2,0,4,9,11,16,19,21,23,24,19,20,22,23,24,25,0
1,0.093,2,2,0,4,9,12,17,19,21,24,26,19,21,22,24,25,26,0
1,0.11,2,2,0,4,9,13,18,20,23,26,28,20,22,23,25,26,28,0
1,0.134,2,2,0,4,10,14,19,21,24,28,31,22,23,25,27,28,30,0
1,0.164,2,2,0,5,10,15,20,23,26,30,33,24,26,27,29,31,32,0
1,0.202,2,2,0,5,12,16,22,25,29,32,35,27,29,31,34,35,37,0
1,0.247,2,2,0,6,13,18,24,28,32,35,38,30,33,36,38,40,43,0
1,0.294,2,2,0,6,14,20,27,31,35,38,42,35,38,42,44,47,50,0
1,0.337,2,2,0,7,15,22,29,33,37,41,46,40,43,47,50,53,57,0
1,0.366,2,2,0,7,16,23,30,34,39,43,48,43,48,51,55,59,62,0
1,0.372,2,2,0,7,15,22,29,34,39,44,49,44,48,53,56,60,64,0
1,0.06,2,2,0,4,8,10,14,17,18,20,21,21,23,24,25,27,28,0
1,0.039,2,2,0,3,7,9,14,16,17,19,20,19,20,21,22,23,24,0
1,0.038,2,2,0,3,7,9,14,16,18,19,20,18,19,21,22,23,24,0
1,0.039,2,2,0,3,7,10,14,17,18,19,20,18,19,20,21,22,23,0
1,0.043,2,2,0,3,8,10,14,17,18,20,21,17,19,20,21,21,22,0
1,0.049,2,2,0,3,8,10,15,17,19,20,21,17,18,19,20,21,22,0
1,0.059,2,2,0,3,8,11,15,18,19,21,22,16,18,19,20,21,22,0
1,0.075,2,2,0,3,8,12,16,18,20,22,24,17,18,20,21,22,23,0
1,0.097,2,2,0,4,9,12,17,19,22,24,26,18,20,21,22,24,25,0
1,0.127,2,2,0,4,10,13,18,21,24,26,29,20,22,24,26,27,28,0
1,0.167,2,2,0,5,10,15,20,23,26,29,32,24,26,28,30,32,34,0
1,0.214,2,2,0,5,12,16,22,25,29,33,36,28,31,33,36,38,40,0
1,0.266,2,2,0,6,13,18,24,28,32,36,41,33,36,39,42,45,47,0
1,0.315,2,2,0,7,14,20,26,31,35,40,45,38,42,45,49,52,55,0
1,0.347,2,2,0,7,14,20,27,32,37,42,48,41,45,49,53,56,60,0
1,0.353,2,2,0,7,14,20,27,32,38,43,48,42,46,50,54,57,61,0
1,0.332,2,2,0,7,14,19,25,31,36,41,47,40,44,47,51,54,58,0
1,0.295,2,2,0,6,12,17,23,29,34,39,44,36,40,43,47,50,53,0
1,0.256,2,2,0,6,11,16,22,27,31,36,40,33,36,39,42,44,47,0
1,0.221,2,2,0,5,11,15,21,25,29,33,37,29,32,34,37,39,41,0
1,0.193,2,2,0,5,11,15,21,24,28,31,34,25,28,29,31,33,35,0
1,0.175,2,2,0,4,11,15,21,24,26,29,32,23,25,27,28,29,31,0
1,0.163,2,2,0,4,11,15,20,23,26,28,31,22,24,25,27,28,29,0
1,0.066,2,2,0,3,8,10,15,18,19,20,22,24,26,27,29,30,32,0
1,0.057,2,2,0,3,8,9,14,17,18,19,20,22,24,25,26,28,29,0
1,0.049,2,2,0,3,7,9,14,16,18,19,20,21,22,24,25,26,27,0
1,0.041,2,2,0,3,7,9,13,16,17,18,19,20,21,22,23,24,25,0
1,0.033,2,2,0,3,7,9,13,16,17,18,19,19,20,21,22,23,24,0
1,0.147,2,2,0,4,9,12,17,20,24,27,30,21,23,25,27,28,29,0
1,0.133,2,2,0,4,9,12,17,20,23,26,29,20,21,23,25,26,27,0
1,0.061,2,2,0,2,8,10,15,18,20,21,22,24,25,27,28,30,31,0
1,0.052,2,2,0,2,7,9,14,17,18,19,20,22,23,25,26,27,28,0
1,0.043,2,2,0,2,7,9,13,16,17,19,20,20,22,23,24,26,27,0
1,0.034,2,2,0,2,7,8,13,15,17,18,18,19,20,22,23,23,25,0
1,0.027,2,2,0,2,6,8,12,15,16,17,18,18,19,20,21,22,23,0
1,0.02,2,2,0,2,6,7,12,14,15,16,17,17,18,19,20,20,21,0
1,0.014,2,2,0,2,6,7,11,14,14,15,16,16,17,18,18,19,20,0
1,0.032,2,2,0,2,6,7,11,14,15,17,18,19,20,21,22,23,24,0
1,0.025,2,2,0,1,5,6,10,13,14,15,16,17,18,20,21,21,22,0
1,0.023,2,2,0,1,5,6,10,13,14,15,16,17,18,19,20,21,21,0
1,0.018,2,2,0,1,5,6,10,13,13,15,15,16,17,18,19,19,20,0
1,0.013,2,2,0,1,5,6,10,12,13,14,14,15,16,16,17,18,19,0
1,0.009,2,2,0,1,5,5,9,11,12,13,13,14,14,15,16,16,17,0
1,0.006,2,2,0,0,4,4,8,10,11,12,12,12,13,14,14,14,15,0
1,0.057,2,2,0,3,8,11,16,20,21,22,24,25,26,28,30,31,33,0
1,0.047,2,2,0,3,7,9,14,17,19,20,22,22,24,26,27,29,30,0
1,0.039,2,2,0,2,7,8,13,16,17,19,20,21,22,24,25,26,27,0
1,0.032,2,2,0,2,6,8,12,16,17,18,19,20,22,23,24,25,26,0
1,0.06,2,2,0,2,7,8,13,16,18,19,21,22,24,26,27,28,30,0
1,0.054,2,2,0,2,6,8,12,15,17,18,19,21,23,24,26,27,28,0
1,0.045,2,2,0,2,6,7,11,14,15,17,18,19,21,22,23,24,26,0
1,0.036,2,2,0,1,5,6,10,13,14,15,16,18,19,20,21,22,23,0
1,0.027,2,2,0,1,4,5,9,11,12,13,14,16,17,18,18,19,20,0
1,0.02,2,2,0,0,4,4,8,10,10,11,12,14,14,15,16,16,17,0
1,0.015,2,2,0,0,3,3,6,8,9,10,10,12,12,13,13,13,14,0
1,0.048,2,2,0,2,6,6,11,14,15,17,19,23,24,26,28,29,31,0
1,0.092,2,2,0,2,7,7,12,16,17,19,22,23,24,26,28,29,30,0
1,0.106,2,2,0,3,7,10,14,17,19,21,24,25,26,28,30,32,33,0
1,0.107,2,2,0,3,7,10,14,17,19,21,23,24,26,28,30,32,34,0
1,0.095,2,2,0,2,6,9,12,15,17,19,21,22,23,25,26,28,29,0
1,0.076,2,2,0,1,5,8,11,13,15,17,18,19,20,21,22,23,25,0
1,0.057,2,2,0,1,4,7,9,12,13,14,15,15,16,17,18,19,20,0
1,0.042,2,2,0,0,3,3,7,9,9,11,12,13,14,14,15,16,16,0
1,0.099,2,2,0,4,7,9,14,18,20,23,26,30,32,35,37,40,42,0
1,0.088,2,2,0,4,7,9,13,18,19,22,25,29,32,34,36,38,40,0
1,0.075,2,2,0,3,7,8,13,17,18,21,23,27,30,32,34,36,38,0
1,0.104,2,2,0,2,6,7,11,15,16,18,21,22,24,25,27,29,30,0
1,0.105,2,2,0,2,6,6,11,15,16,18,20,22,23,24,26,27,29,0
1,0.093,2,2,0,1,5,5,10,13,14,16,18,19,20,21,22,23,24,0
1,0.074,2,2,0,1,4,4,9,12,12,14,16,17,18,19,20,21,22,0
1,0.056,2,2,0,0,3,3,7,10,10,11,13,14,14,15,16,16,17,0
1,0.041,2,2,0,0,2,2,6,8,8,9,10,11,12,12,13,13,14,0
1,0.03,2,2,0,-1,2,1,4,7,6,7,8,8,9,9,9,9,9,0
1,0.091,2,2,0,3,6,7,10,14,16,19,22,26,28,30,32,34,35,0
1,0.081,2,2,0,3,6,7,11,14,16,19,21,25,27,29,31,33,34,0
1,0.071,2,2,0,3,6,7,10,14,16,18,21,24,26,28,29,31,33,0
1,0.031,2,2,0,2,5,5,9,13,14,16,17,20,21,22,24,25,26,0
1,0.053,2,2,0,1,4,4,8,12,13,14,16,17,18,19,20,21,22,0
1,0.049,2,2,0,1,4,4,8,11,11,13,15,15,16,17,18,19,19,0
1,0.041,2,2,0,1,3,3,7,10,10,12,13,14,15,16,17,17,18,0
1,0.032,2,2,0,0,3,3,6,9,9,10,11,12,13,13,14,14,15,0
1,0.022,2,2,0,-1,2,1,5,7,7,8,9,9,10,10,10,10,10,0
1,0.012,2,2,0,-1,1,0,3,5,5,6,6,6,6,6,6,6,6,0
1,0.019,2,2,0,1,3,3,7,10,11,12,14,14,15,16,16,17,17,0
1,0.019,2,2,0,1,3,3,7,10,11,12,13,14,15,16,16,17,17,0
1,-0.369,2,2,0,-33,-49,-65,-81,-97,-114,-131,-148,-164,-182,-200,-217,-233,-248,0
1,-0.213,2,2,0,-37,-55,-73,-91,-110,-128,-147,-166,-183,-203,-222,-242,-260,-277,0
1,-0.083,2,2,0,-29,-42,-55,-68,-82,-96,-110,-124,-137,-152,-167,-181,-195,-208,0
1,-0.132,2,2,0,-17,-24,-31,-38,-46,-53,-62,-69,-76,-85,-94,-102,-110,-118,0
1,-0.352,2,2,0,-15,-23,-29,-36,-43,-50,-58,-66,-73,-82,-90,-98,-106,-114,0
1,-0.574,2,2,0,-15,-23,-30,-37,-44,-52,-61,-68,-76,-85,-95,-104,-112,-120,0
1,-0.629,2,2,0,-14,-21,-28,-35,-41,-48,-56,-64,-72,-80,-88,-97,-105,-113,0
1,0.066,2,2,0,2,5,7,10,14,16,19,21,25,27,29,31,33,34,0
1,0.006,2,2,0,1,3,3,6,9,10,11,13,13,14,15,15,15,16,0
1,0.005,2,2,0,1,3,3,6,9,10,11,13,13,14,15,15,16,16,0
1,0.003,2,2,0,1,2,3,6,9,10,11,12,13,13,14,14,14,15,0
1,0,2,2,0,0,2,2,5,8,9,10,11,12,12,12,13,13,14,0
1,-0.006,2,2,0,0,2,2,5,7,8,9,10,10,10,11,11,11,11,0
1,-1.06,2,2,0,-22,-35,-46,-58,-69,-82,-95,-107,-120,-134,-147,-161,-174,-187,0
1,-1.129,2,2,0,-24,-38,-51,-64,-76,-90,-105,-118,-132,-147,-162,-177,-191,-205,0
1,-0.851,2,2,0,-21,-32,-42,-52,-63,-74,-86,-97,-108,-121,-133,-146,-157,-169,0
1,-0.387,2,2,0,-13,-19,-25,-30,-36,-42,-49,-55,-62,-70,-77,-84,-91,-98,0
1,-0.17,2,2,0,-9,-12,-15,-18,-21,-24,-28,-32,-36,-40,-45,-50,-54,-58,0
1,-0.247,2,2,0,-9,-12,-15,-19,-21,-25,-29,-33,-37,-42,-46,-51,-56,-60,0
1,-0.362,2,2,0,-9,-13,-17,-20,-24,-28,-33,-37,-42,-47,-52,-58,-63,-68,0
1,-0.268,2,2,0,-7,-10,-12,-14,-16,-19,-22,-25,-29,-33,-36,-40,-44,-48,0
1,-0.069,2,2,0,-3,-4,-3,-3,-2,-3,-4,-4,-6,-7,-8,-10,-12,-13,0
1,0.001,2,2,0,-2,-1,0,1,3,4,4,4,3,3,3,2,1,1,0
1,-0.334,2,2,0,-5,-8,-9,-11,-12,-14,-17,-19,-23,-26,-29,-33,-36,-39,0
1,0.053,2,2,0,2,5,7,10,14,16,18,21,24,26,28,29,31,33,0
1,0.049,2,2,0,2,5,7,10,13,16,18,20,23,25,27,28,30,32,0
1,0.007,2,2,0,1,3,4,7,10,12,14,15,17,18,19,20,21,21,0
1,0.006,2,2,0,1,3,4,7,10,12,13,15,16,16,17,18,19,19,0
1,0.005,2,2,0,1,3,4,7,10,11,13,14,14,15,16,16,17,18,0
1,0.004,2,2,0,1,3,4,7,10,11,12,14,14,15,15,16,17,17,0
1,0.001,2,2,0,1,2,3,6,9,10,12,13,12,13,13,14,14,14,0
1,-0.004,2,2,0,1,2,3,6,9,10,11,12,12,13,13,14,14,15,0
1,-0.012,2,2,0,0,2,3,5,8,9,10,11,10,10,11,11,11,11,0
1,-0.025,2,2,0,0,1,2,4,7,7,8,9,8,8,9,8,8,8,0
1,-0.049,2,2,0,-1,0,1,3,5,5,6,6,5,5,5,4,4,4,0
1,-0.089,2,2,0,-1,-1,-1,0,2,2,2,2,1,0,-1,-2,-2,-3,0
1,-0.154,2,2,0,-3,-3,-4,-3,-3,-3,-4,-5,-7,-8,-10,-11,-13,-14,0
1,-0.259,2,2,0,-5,-6,-8,-9,-9,-11,-13,-15,-18,-20,-23,-26,-29,-31,0
1,-0.643,2,2,0,-12,-18,-23,-28,-33,-39,-45,-51,-58,-65,-72,-79,-87,-94,0
1,-0.919,2,2,0,-16,-25,-33,-41,-49,-58,-68,-77,-87,-97,-107,-117,-128,-137,0
1,-1.18,2,2,0,-21,-32,-43,-54,-65,-77,-89,-101,-114,-127,-140,-153,-166,-178,0
1,-1.274,2,2,0,-22,-35,-47,-59,-71,-84,-97,-110,-124,-138,-152,-166,-180,-194,0
1,-1.049,2,2,0,-19,-30,-39,-49,-59,-70,-81,-92,-104,-115,-127,-139,-151,-162,0
1,-0.581,2,2,0,-12,-18,-23,-28,-33,-39,-45,-51,-58,-66,-72,-80,-87,-93,0
1,-0.145,2,2,0,-5,-6,-7,-8,-8,-10,-12,-13,-16,-18,-21,-24,-26,-28,0
1,0.151,2,2,0,0,2,4,6,9,11,12,14,14,15,15,16,16,17,0
1,0.394,2,2,0,4,8,14,19,24,28,32,36,40,43,46,49,52,56,0
1,0.592,2,2,0,7,14,21,28,36,43,49,55,60,66,71,76,82,87,0
1,0.605,2,2,0,8,15,22,30,38,45,51,58,63,69,75,80,86,92,0
1,0.411,2,2,0,5,10,16,22,28,33,38,43,47,51,55,59,63,67,0
1,0.112,2,2,0,1,4,6,9,12,15,17,19,20,21,22,23,25,26,0
1,-0.22,2,2,0,-4,-4,-5,-5,-5,-6,-7,-9,-11,-13,-15,-17,-19,-21,0
1,-0.552,2,2,0,-8,-12,-16,-20,-23,-27,-31,-36,-42,-47,-52,-57,-63,-68,0
1,-0.841,2,2,0,-12,-19,-26,-32,-38,-45,-52,-60,-68,-76,-84,-92,-101,-109,0
1,-1.049,2,2,0,-15,-24,-33,-41,-49,-58,-68,-77,-88,-97,-107,-118,-128,-138,0
1,-1.223,2,2,0,-18,-28,-39,-49,-59,-69,-80,-91,-103,-115,-127,-138,-150,-162,0
1,-1.603,2,2,0,-23,-38,-52,-66,-79,-93,-108,-123,-139,-154,-169,-185,-200,-216,0
1,-1.616,2,2,0,-24,-38,-52,-66,-80,-94,-109,-124,-140,-155,-170,-186,-202,-217,0
1,-0.013,2,2,0,1,2,3,6,9,10,11,12,12,12,13,13,14,14,0
1,-0.029,2,2,0,0,1,3,5,7,9,10,11,10,11,11,11,11,11,0
1,-0.054,2,2,0,0,0,1,3,5,6,7,8,7,7,7,6,6,6,0
1,-0.094,2,2,0,-1,-1,0,1,3,3,4,4,2,2,1,1,0,-1,0
1,-0.158,2,2,0,-2,-2,-3,-2,-1,-2,-2,-3,-4,-5,-6,-8,-9,-11,0
1,-0.256,2,2,0,-4,-5,-6,-7,-7,-8,-10,-11,-14,-16,-18,-21,-23,-25,0
1,-0.4,2,2,0,-6,-9,-11,-14,-15,-18,-21,-25,-29,-32,-36,-40,-44,-48,0
1,-0.589,2,2,0,-10,-15,-18,-22,-26,-31,-36,-41,-48,-53,-59,-65,-71,-77,0
1,-0.797,2,2,0,-13,-20,-26,-32,-38,-45,-52,-60,-69,-76,-85,-93,-101,-109,0
1,-0.951,2,2,0,-16,-24,-32,-40,-47,-56,-65,-74,-84,-94,-104,-113,-123,-133,0
1,-0.956,2,2,0,-16,-24,-32,-40,-48,-57,-66,-75,-85,-95,-105,-115,-125,-134,0
1,-0.771,2,2,0,-13,-20,-26,-32,-38,-45,-52,-59,-68,-76,-84,-92,-100,-108,0
1,-0.459,2,2,0,-8,-12,-15,-18,-21,-24,-28,-33,-38,-43,-48,-53,-57,-62,0
1,0.332,2,2,0,4,8,13,18,24,28,32,36,39,42,46,49,52,56,0
1,0.436,2,2,0,6,11,17,23,30,36,40,46,50,54,59,63,68,72,0
1,-0.796,2,2,0,-11,-18,-23,-29,-35,-41,-48,-55,-63,-70,-77,-85,-92,-100,0
1,-1.021,2,2,0,-15,-23,-31,-39,-47,-56,-64,-73,-83,-93,-102,-112,-122,-132,0
1,-1.241,2,2,0,-18,-29,-39,-49,-59,-70,-80,-92,-104,-116,-127,-139,-151,-163,0
1,-1.52,2,2,0,-22,-35,-48,-62,-74,-88,-101,-115,-130,-145,-159,-174,-188,-203,0
1,-1.805,2,2,0,-26,-42,-58,-74,-90,-106,-122,-139,-157,-174,-191,-209,-226,-244,0
1,-1.903,2,2,0,-28,-45,-62,-79,-95,-112,-130,-147,-166,-184,-203,-221,-239,-258,0
1,-1.7,2,2,0,-25,-40,-55,-69,-84,-99,-114,-130,-147,-163,-179,-195,-212,-228,0
1,-0.017,2,2,0,1,2,4,6,9,10,12,13,14,14,15,15,16,17,0
